long,lat,calle_nombre,calle_altura,modelo,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4998419594311,-34.6534145743968,LARRAZABAL,1518,MECÁNICA,Mataderos,Comuna 9,1440,C1440CUU
-58.4875212768335,-34.6644034833948,LARRAZABAL,2712,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ECO
-58.48462151473411,-34.6666692591945,LARRAZABAL,2948,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ECQ
-58.4825297599345,-34.6683130021941,LARRAZABAL,3100,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ECR
-58.48069451223479,-34.669754062593896,LARRAZABAL,3296,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ECT
-58.480239719234895,-34.670101846293804,LARRAZABAL,3316,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ECU
-58.5063562767298,-34.6480180881977,LARRAZABAL AV.,911,MECÁNICA,Mataderos,Comuna 9,1440,C1440CUB
-58.5030756964304,-34.6505205905973,LARRAZABAL AV.,1218,MECÁNICA,Mataderos,Comuna 9,1440,C1440CUR
-58.50709804352489,-34.5781159953049,LARSEN,2759,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FPI
-58.5080502669248,-34.5787078724049,LARSEN,2843,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FPK
-58.5107253147245,-34.5803667824049,LARSEN,3059,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FPO
-58.3931781955416,-34.5908365680963,LAS HERAS GENERAL AV.,1924,MECÁNICA,Recoleta,Comuna 2,1127,C1127AAO
-58.395347425641205,-34.589080466896604,LAS HERAS GENERAL AV.,2148,MECÁNICA,Recoleta,Comuna 2,1127,C1127AAQ
-58.3993237623404,-34.5856954058972,LAS HERAS GENERAL AV.,2506,MECÁNICA,Recoleta,Comuna 2,1425,C1425ASP
-58.402931299939794,-34.5835532281977,LAS HERAS GENERAL AV.,2940,MECÁNICA,Recoleta,Comuna 2,1425,C1425AST
-58.4077591557391,-34.582860265198,LAS HERAS GENERAL AV.,3351,MECÁNICA,Palermo,Comuna 14,1425,C1425ASK
-58.4110076581385,-34.5821120389983,LAS HERAS GENERAL AV.,3680,MECÁNICA,Palermo,Comuna 14,1425,C1425ATN
-58.4134918035382,-34.5819137823985,LAS HERAS GENERAL AV.,3850,MECÁNICA,Palermo,Comuna 14,1425,C1425ATP
-58.416049723037794,-34.5815157904987,LAS HERAS GENERAL AV.,4063,MECÁNICA,Palermo,Comuna 14,1425,C1425ATE
-58.4778561554307,-34.6032311365004,LASCANO,2332,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYB
-58.480703602930404,-34.6047906218005,LASCANO,2568,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYF
-58.48378606603001,-34.6062200520005,LASCANO,2796,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYJ
-58.4859687361298,-34.6074030503005,LASCANO,2966,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYN
-58.4880704740296,-34.608556844900605,LASCANO,3138,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYR
-58.4905592093294,-34.6099461997006,LASCANO,3350,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYV
-58.4928618515291,-34.6112195845006,LASCANO,3540,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GYZ
-58.4959801087288,-34.6129837847006,LASCANO,3826,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GZF
-58.4973083694287,-34.6137516965006,LASCANO,3968,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GZH
-58.5000816980284,-34.6153540038007,LASCANO,4212,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GZN
-58.502782305728104,-34.6168746366007,LASCANO,4466,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GZR
-58.5052822704279,-34.618164382200696,LASCANO,4664,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GZV
-58.50757934782761,-34.6193653460007,LASCANO,4886,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GZZ
-58.5107087182273,-34.6216978412007,LASCANO,5136,MECÁNICA,Monte Castro,Comuna 10,1417,C1417HAF
-58.5116271776273,-34.6225056974007,LASCANO,5208,MECÁNICA,Monte Castro,Comuna 10,1417,C1417HAH
-58.513858258027106,-34.6245352164006,LASCANO,5416,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AUD
-58.515008130027,-34.6255949072006,LASCANO,5548,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AUF
-58.5167720335269,-34.6271482417005,LASCANO,5736,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AUJ
-58.5184993861267,-34.628774631400496,LASCANO,5996,MECÁNICA,Versalles,Comuna 10,1408,C1408AXD
-58.520551399126504,-34.6292025217006,LASCANO,6140,MECÁNICA,Versalles,Comuna 10,1408,C1408AXH
-58.52323173182611,-34.6297674679007,LASCANO,6368,MECÁNICA,Versalles,Comuna 10,1408,C1408AXL
-58.526027111725796,-34.6303493337008,LASCANO,6646,MECÁNICA,Versalles,Comuna 10,1408,C1408IJB
-58.5290639621254,-34.6309876851009,LASCANO,6930,MECÁNICA,Versalles,Comuna 10,1408,C1408IJH
-58.5213417228249,-34.6074879977028,LASTRA AV.,3879,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419BYD
-58.485532347330505,-34.6157355368997,LAUSANA,3314,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407GQB
-58.3950895958422,-34.6032091081951,LAVALLE,1981,MECÁNICA,Balvanera,Comuna 3,1051,C1051ABC
-58.400335430141496,-34.6033634743955,LAVALLE,2361,MECÁNICA,Balvanera,Comuna 3,1052,C1052AAA
-58.4026385643412,-34.6033798164956,LAVALLE,2535,MECÁNICA,Balvanera,Comuna 3,1052,C1052AAE
-58.4053635891408,-34.6032730591958,LAVALLE,2713,MECÁNICA,Balvanera,Comuna 3,1190,C1190AAA
-58.4077922247404,-34.602955970795996,LAVALLE,2935,MECÁNICA,Balvanera,Comuna 3,1190,C1190AAE
-58.4111026549399,-34.6020583164963,LAVALLE,3193,MECÁNICA,Balvanera,Comuna 3,1190,C1190AAI
-58.413406088139496,-34.6012850133965,LAVALLE,3351,MECÁNICA,Almagro,Comuna 5,1190,C1190AAM
-58.415848337639105,-34.6004933175968,LAVALLE,3585,MECÁNICA,Almagro,Comuna 5,1190,C1190AAQ
-58.4014379973438,-34.639231266791896,LAVARDEN,229,MECÁNICA,Parque Patricios,Comuna 4,1437,C1437FBE
-58.5196294323273,-34.639578707899496,"LEGUIZAMON, MARTINIANO",34,MECÁNICA,Liniers,Comuna 9,1408,C1408GWB
-58.51919444772761,-34.6429073855991,"LEGUIZAMON, MARTINIANO",338,MECÁNICA,Liniers,Comuna 9,1408,C1408GWH
-58.5157615432284,-34.647119471298396,"LEGUIZAMON, MARTINIANO",846,MECÁNICA,Liniers,Comuna 9,1408,C1408GWR
-58.48751418353379,-34.669261767694394,"LEGUIZAMON, MARTINIANO",3242,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FRH
-58.4852278889343,-34.670983633393995,"LEGUIZAMON, MARTINIANO",3406,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FRL
-58.4837016176346,-34.6721178600938,"LEGUIZAMON, MARTINIANO",3560,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FRN
-58.4810069849351,-34.6741117789935,"LEGUIZAMON, MARTINIANO",3810,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FRT
-58.4788825489355,-34.6756786996932,"LEGUIZAMON, MARTINIANO",3992,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FRV
-58.4735391280365,-34.6799933545924,"LEGUIZAMON, MARTINIANO",4475,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FSG
-58.471609022536896,-34.6814818714921,"LEGUIZAMON, MARTINIANO",4649,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FSK
-58.4481663507339,-34.5900071566999,LEIVA,4059,MECÁNICA,Chacarita,Comuna 15,1427,C1427EMC
-58.45194062433371,-34.594180228599704,LEIVA,4450,MECÁNICA,Chacarita,Comuna 15,1427,C1427EML
-58.453808327233496,-34.5958000903997,LEIVA,4647,MECÁNICA,Chacarita,Comuna 15,1427,C1427ENA
-58.449086620833704,-34.588638833000104,"LEMOS, JUAN GREGORIO, GRAL.",236,MECÁNICA,Chacarita,Comuna 15,1427,C1427BQF
-58.4291613050371,-34.597165344698,LERMA,131,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AZC
-58.43099353923671,-34.5952037022983,LERMA,373,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AZG
-58.4146631503402,-34.6134030674954,LINIERS VIRREY,224,MECÁNICA,Almagro,Comuna 5,1174,C1174ACF
-58.41408087364061,-34.617749360794896,LINIERS VIRREY,572,MECÁNICA,Almagro,Comuna 5,1220,C1220AAB
-58.4135371156411,-34.6249137687941,LINIERS VIRREY,1186,MECÁNICA,Boedo,Comuna 5,1220,C1220AAN
-58.4132412238414,-34.6282443435938,LINIERS VIRREY,1450,MECÁNICA,Boedo,Comuna 5,1241,C1241ABF
-58.41292340214171,-34.6316035402934,LINIERS VIRREY,1774,MECÁNICA,Boedo,Comuna 5,1241,C1241ABL
-58.412702240041895,-34.6341973684931,LINIERS VIRREY,2000,MECÁNICA,Boedo,Comuna 5,1241,C1241ABP
-58.4116373140423,-34.6378674937927,LINIERS VIRREY,2384,MECÁNICA,Boedo,Comuna 5,1241,C1241ABX
-58.4738350783313,-34.6041557392001,LINNEO,2137,MECÁNICA,Paternal,Comuna 15,1416,C1416FFG
-58.528232742224596,-34.6181723817022,"LISTA, RAMON, CORONEL",5710,MECÁNICA,Villa Real,Comuna 10,1408,C1408BKJ
-58.4823207346286,-34.5828517911028,LIVERPOOL,2904,MECÁNICA,Parque Chas,Comuna 15,1431,C1431CZD
-58.4856362160305,-34.6168045106996,LLAVALLOL,1575,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407DWA
-58.4869199062302,-34.6153631911998,LLAVALLOL,1730,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407DWF
-58.506466820226,-34.592909411303395,LLAVALLOL,4371,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419AKG
-58.5079847439256,-34.5913160571036,LLAVALLOL,4592,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419AKL
-58.4744842156299,-34.5850492081021,LLERENA,2579,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DEC
-58.4764108839297,-34.5865949050021,LLERENA,2725,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DEG
-58.479396377029495,-34.588899373702,LLERENA,3063,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DEM
-58.481005692929294,-34.590139705702,LLERENA,3193,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DEO
-58.500327766429606,-34.6333417818988,LOPE DE VEGA,452,MECÁNICA,Villa Luro,Comuna 10,1407,C1407BNQ
-58.517280875126296,-34.6198878028013,LOPE DE VEGA AV.,2245,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417COF
-58.5203807646257,-34.6175162350018,LOPE DE VEGA AV.,2623,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417COK
-58.5245360796249,-34.614307123302304,LOPE DE VEGA AV.,3037,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417CPC
-58.49470594932671,-34.580335876503895,"LOPEZ, CARLOS ANTONIO",2150,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419ETB
-58.5105826473252,-34.5900781807039,"LOPEZ, CARLOS ANTONIO",3459,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419EUA
-58.520212145924205,-34.5959784385039,"LOPEZ, CARLOS ANTONIO",4293,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419EUQ
-58.393561876041495,-34.5889083639965,"LOPEZ, VICENTE",2049,MECÁNICA,Recoleta,Comuna 2,,
-58.396454860440905,-34.586819850896894,"LOPEZ, VICENTE",2306,MECÁNICA,Recoleta,Comuna 2,1128,C1128ACJ
-58.388459973245496,-34.6373956883912,LOS PATOS,1869,MECÁNICA,Barracas,Comuna 4,1283,C1283ABC
-58.3948947017447,-34.6388561149915,LOS PATOS,2402,MECÁNICA,Parque Patricios,Comuna 4,1283,C1283ACB
-58.4089685203429,-34.641701984292105,LOS PATOS,3296,MECÁNICA,Parque Patricios,Comuna 4,1437,C1437JAN
-58.4332813252366,-34.5984346860981,LOYOLA,222,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AUF
-58.435262609336206,-34.5963144536984,LOYOLA,492,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AUJ
-58.436558695735904,-34.5949317173987,LOYOLA,634,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414AUN
-58.4428006874346,-34.5886960620997,LOYOLA,1490,MECÁNICA,Chacarita,Comuna 15,1414,C1414AVF
-58.444563835434295,-34.587362632099904,LOYOLA,1620,MECÁNICA,Chacarita,Comuna 15,1414,C1414AVJ
-58.489652880628704,-34.597973855401804,"LOZANO, PEDRO",2737,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EDC
-58.4933255056283,-34.6001603151018,"LOZANO, PEDRO",3047,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EDI
-58.497737051727896,-34.6028793995018,"LOZANO, PEDRO",3418,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EEF
-58.5007708647276,-34.6046923960018,"LOZANO, PEDRO",3720,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EEL
-58.5021589837274,-34.6055405715018,"LOZANO, PEDRO",3834,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EEN
-58.5056818977271,-34.6076749201018,"LOZANO, PEDRO",4184,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EET
-58.507771432126894,-34.6089214619018,"LOZANO, PEDRO",4360,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EEX
-58.5103716506266,-34.6105352758018,"LOZANO, PEDRO",4544,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EFB
-58.513755471226304,-34.612648068101805,"LOZANO, PEDRO",4810,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EFH
-58.517257472025996,-34.6150403066018,"LOZANO, PEDRO",5067,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EFK
-58.5194101867258,-34.6170777812017,"LOZANO, PEDRO",5239,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EFO
-58.5217385888256,-34.6192782287017,"LOZANO, PEDRO",5457,MECÁNICA,Villa Real,Comuna 10,1408,C1408BEC
-58.523467679725506,-34.6209386697016,"LOZANO, PEDRO",5663,MECÁNICA,Villa Real,Comuna 10,1408,C1408BEG
-58.4035780654428,-34.6284377899931,"LUCA, ESTEBAN DE",1556,MECÁNICA,San Cristobal,Comuna 3,1246,C1246ABF
-58.4021690939435,-34.636047595192196,"LUCA, ESTEBAN DE",2276,MECÁNICA,Parque Patricios,Comuna 4,1246,C1246ABT
-58.473722094429704,-34.5807043112025,LUGONES,1412,MECÁNICA,Villa Ortuzar,Comuna 15,1431,C1431FYB
-58.4737255509296,-34.578989880102704,LUGONES,1570,MECÁNICA,Villa Ortuzar,Comuna 15,1431,C1431FYD
-58.488640176826294,-34.5606353780055,LUGONES,3550,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430ECT
-58.4908236750257,-34.557492223105996,LUGONES,3894,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430ECZ
-58.492219476325396,-34.5554778443063,LUGONES,4132,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430EDF
-58.493911453525,-34.553048054906604,LUGONES,4470,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430EDL
-58.4956607568246,-34.550560455307,LUGONES,4784,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430EDR
-58.41904006324221,-34.6512046287918,"LUPPI, ABRAHAM J.",1082,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437FRD
-58.3881254316458,-34.6412419508909,LUZURIAGA,654,MECÁNICA,Barracas,Comuna 4,1280,C1280ACN
-58.38822907104589,-34.6435449752906,LUZURIAGA,848,MECÁNICA,Barracas,Comuna 4,1280,C1280ACR
-58.41439455244289,-34.6529921828913,LYNCH,3834,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437HOJ
-58.488710310626004,-34.5569344210059,MACHAIN,3830,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430DYR
-58.4896833066257,-34.5555122173061,MACHAIN,4006,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430DYV
-58.4909187583255,-34.5537235961064,MACHAIN,4230,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430DYZ
-58.4920220124252,-34.552139590406604,MACHAIN,4460,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430DZD
-58.4937208387248,-34.5497171977069,MACHAIN,4768,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430DZJ
-58.469722526637895,-34.6924552167909,MADARIAGA,6556,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439DKJ
-58.52527869492639,-34.6379554614,MADERO,118,MECÁNICA,Liniers,Comuna 9,1408,C1408BRB
-58.52794337742579,-34.6340390184005,MADRID,6885,MECÁNICA,Versalles,Comuna 10,1408,C1408AME
-58.392326763945896,-34.6509064921901,"MAGALDI, AGUSTIN",1461,MECÁNICA,Barracas,Comuna 4,1286,C1286AFG
-58.4631932778329,-34.6053348104993,"MAGARIÑOS CERVANTES, A.",1583,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DYE
-58.46539185703261,-34.6062710344994,"MAGARIÑOS CERVANTES, A.",1739,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DYI
-58.46813221353229,-34.6074416097994,"MAGARIÑOS CERVANTES, A.",1955,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DYM
-58.471662844332,-34.6090751060995,"MAGARIÑOS CERVANTES, A.",2221,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DYS
-58.4737855839317,-34.6101876464995,"MAGARIÑOS CERVANTES, A.",2413,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DYW
-58.4764706809314,-34.6116118087995,"MAGARIÑOS CERVANTES, A.",2631,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416DZA
-58.479169887731196,-34.6130348638995,"MAGARIÑOS CERVANTES, A.",2847,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416DZE
-58.481739610630896,-34.6143884016996,"MAGARIÑOS CERVANTES, A.",3051,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416DZI
-58.492083587829896,-34.6215262416995,"MAGARIÑOS CERVANTES, A.",4093,MECÁNICA,Floresta,Comuna 10,1407,C1407FDO
-58.4937166190298,-34.6228425491995,"MAGARIÑOS CERVANTES, A.",4267,MECÁNICA,Floresta,Comuna 10,1407,C1407FDS
-58.4972549628295,-34.6249947182995,"MAGARIÑOS CERVANTES, A.",4577,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407FDY
-58.4999949668291,-34.6262022603995,"MAGARIÑOS CERVANTES, A.",4791,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407MLC
-58.503509315928895,-34.6290035836995,"MAGARIÑOS CERVANTES, A.",5035,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407MLI
-58.505723641528704,-34.631011433499395,"MAGARIÑOS CERVANTES, A.",5249,MECÁNICA,Villa Luro,Comuna 10,1407,C1407MLM
-58.5083162844285,-34.6333246250993,"MAGARIÑOS CERVANTES, A.",5511,MECÁNICA,Villa Luro,Comuna 10,1407,C1407MLS
-58.406353436044,-34.6523547005909,"MAGNAUD, JUEZ",1268,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437EKD
-58.415179028538596,-34.5905971651977,"MANSILLA, LUCIO NORBERTO, GENERAL",3691,MECÁNICA,Palermo,Comuna 14,1425,C1425BPW
-58.416169817938396,-34.589887957297805,"MANSILLA, LUCIO NORBERTO, GENERAL",3789,MECÁNICA,Palermo,Comuna 14,1425,C1425BPY
-58.48140239102679,-34.5535500834058,MANZANARES,3717,CONTENEDOR 3200,Saavedra,Comuna 12,1430,C1430AEG
-58.4381670509365,-34.607207482997495,"MARECHAL, LEOPOLDO",944,MECÁNICA,Caballito,Comuna 6,1405,C1405BMD
-58.4260119669386,-34.614100453696,"MARMOL, JOSE",34,MECÁNICA,Almagro,Comuna 5,1183,C1183ACB
-58.4259463001388,-34.6163179052958,"MARMOL, JOSE",225,MECÁNICA,Almagro,Comuna 5,1183,C1183ACE
-58.4253577770392,-34.6209185602953,"MARMOL, JOSE",635,MECÁNICA,Almagro,Comuna 5,1236,C1236ABE
-58.4243748780397,-34.6258698204947,"MARMOL, JOSE",961,MECÁNICA,Boedo,Comuna 5,1236,C1236ABK
-58.42359559634,-34.6292433771943,"MARMOL, JOSE",1215,MECÁNICA,Boedo,Comuna 5,1255,C1255ABE
-58.4227551382404,-34.6327920987939,"MARMOL, JOSE",1551,MECÁNICA,Boedo,Comuna 5,1255,C1255ABK
-58.4214123369409,-34.6380624642933,"MARMOL, JOSE",2029,MECÁNICA,Boedo,Comuna 5,1255,C1255ABU
-58.4210956248411,-34.6392878012931,"MARMOL, JOSE",2165,MECÁNICA,Boedo,Comuna 5,1255,C1255ABW
-58.444462610539205,-34.659397171392605,"MARTI, JOSE",2920,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BXF
-58.44195480273971,-34.6613880277922,"MARTI, JOSE",3150,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BXJ
-58.440258666140004,-34.662839769792,"MARTI, JOSE",3307,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BYC
-58.478832144132994,-34.638688341896895,MARTINEZ CASTRO,433,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JXE
-58.469632946334706,-34.6459495378956,MARTINEZ CASTRO,1229,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JXU
-58.449710912438604,-34.6614433008927,MARTINEZ CASTRO,2974,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437CHD
-58.4516245224339,-34.597087431399395,MARTINEZ ROSAS,1338,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414ADJ
-58.4312109008406,-34.6532984654924,MATANZA,2835,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437AWC
-58.428881573841,-34.654866471792104,MATANZA,3050,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437AXD
-58.4389522512338,-34.5693224491014,MAURE,2037,MECÁNICA,Palermo,Comuna 14,1426,C1426CUK
-58.41696333363971,-34.6116826939957,MAZA,58,MECÁNICA,Almagro,Comuna 5,1206,C1206ACB
-58.4158772657401,-34.6146403173953,MAZA,318,MECÁNICA,Almagro,Comuna 5,1206,C1206ACH
-58.4152110464405,-34.6191259180948,MAZA,658,MECÁNICA,Almagro,Comuna 5,1220,C1220ABD
-58.414591938941,-34.6259247007941,MAZA,1248,MECÁNICA,Boedo,Comuna 5,1240,C1240ADB
-58.4144894182413,-34.6290075603938,MAZA,1510,MECÁNICA,Boedo,Comuna 5,1240,C1240ADH
-58.41442590324161,-34.6331926351933,MAZA,1870,MECÁNICA,Boedo,Comuna 5,1240,C1240ADN
-58.413514964242,-34.636973423792895,MAZA,2196,MECÁNICA,Boedo,Comuna 5,1240,C1240ADT
-58.475634853134295,-34.651013534895505,MEDINA,1649,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JFC
-58.4709047833352,-34.6547683956948,MEDINA,1911,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JFI
-58.467418514829795,-34.5689887215033,MELIAN AV.,2054,MECÁNICA,Belgrano,Comuna 13,1430,C1430EXF
-58.46998633362929,-34.566533938503696,MELIAN AV.,2365,MECÁNICA,Belgrano,Comuna 13,1430,C1430EXK
-58.484747234929294,-34.597111749601495,MELINCUE,2430,MECÁNICA,Agronomia,Comuna 15,1417,C1417FGB
-58.4863677758292,-34.5983586666015,MELINCUE,2548,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FGD
-58.4884642635289,-34.599607183401496,MELINCUE,2728,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FGH
-58.4952500265283,-34.6035531137016,MELINCUE,3291,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FHG
-58.497825706528,-34.605088474001604,MELINCUE,3587,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FHM
-58.49890749422789,-34.6057316849016,MELINCUE,3665,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FHO
-58.50099681792771,-34.6070875873016,MELINCUE,3855,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FHS
-58.5030745550275,-34.6083640474016,MELINCUE,4007,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417FHW
-58.506332689527206,-34.6103440659016,MELINCUE,4349,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417FIC
-58.508128082527,-34.6114159672016,MELINCUE,4479,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417FIE
-58.51156284052671,-34.613447754401605,MELINCUE,4739,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417FIK
-58.5156637920263,-34.6161901570016,MELINCUE,5073,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417FIQ
-58.5212392229258,-34.6212314237014,MELINCUE,5563,MECÁNICA,Villa Real,Comuna 10,1408,C1408BFE
-58.365077689548905,-34.6398044005895,"MELO, CARLOS F.",115,MECÁNICA,Boca,Comuna 4,1163,C1163ACC
-58.442759542736304,-34.6135405638971,MENDEZ DE ANDES,634,MECÁNICA,Caballito,Comuna 6,1405,C1405CVF
-58.45201934653521,-34.616997618297404,MENDEZ DE ANDES,1240,MECÁNICA,Caballito,Comuna 6,1405,C1405CVR
-58.454546617534895,-34.6177594335975,MENDEZ DE ANDES,1450,MECÁNICA,Caballito,Comuna 6,1406,C1406FUB
-58.4582096104345,-34.6191940955976,MENDEZ DE ANDES,1788,MECÁNICA,Flores,Comuna 7,1406,C1406FUH
-58.462668101034005,-34.621236997997606,MENDEZ DE ANDES,2146,MECÁNICA,Flores,Comuna 7,1406,C1406FUP
-58.4646516822338,-34.6221101556977,MENDEZ DE ANDES,2338,MECÁNICA,Flores,Comuna 7,1406,C1406FUT
-58.4850453064315,-34.6294739566983,MERCEDES,431,MECÁNICA,Floresta,Comuna 10,1407,C1407AHG
-58.39241383224339,-34.6157841927937,MEXICO,1848,MECÁNICA,Balvanera,Comuna 3,1222,C1222ABB
-58.395975761143,-34.6160348433939,MEXICO,2094,MECÁNICA,Balvanera,Comuna 3,1222,C1222ABF
-58.3988097222426,-34.616322933494104,MEXICO,2266,MECÁNICA,Balvanera,Comuna 3,1222,C1222ABJ
-58.4007416311423,-34.6165511645941,MEXICO,2458,MECÁNICA,Balvanera,Comuna 3,1222,C1222ABN
-58.407697836741505,-34.6182155331944,MEXICO,2980,MECÁNICA,Balvanera,Comuna 3,1223,C1223ABJ
-58.4096485276412,-34.6188170129945,MEXICO,3120,MECÁNICA,Balvanera,Comuna 3,1223,C1223ABN
-58.4111905537411,-34.6191416233945,MEXICO,3206,MECÁNICA,Balvanera,Comuna 3,1223,C1223ABP
-58.4714994669315,-34.6021808856002,MIGUEL ANGEL,1865,MECÁNICA,Paternal,Comuna 15,1416,C1416FHA
-58.4333612187344,-34.5669295740013,MIGUELETES,738,MECÁNICA,Palermo,Comuna 14,1426,C1426BUH
-58.436659365333796,-34.5649986480017,MIGUELETES,1046,MECÁNICA,Palermo,Comuna 14,1426,C1426BUN
