"Longitud","Latitud","Calle","Altura","Materiales","Barrio","Comuna","Calle2","Direccion","Tipo"
"-58.4368117934363","-34.6019760990979","DRAGO, LUIS MARIA",234,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414AIF","campanas_verdes"
"-58.4378702466361","-34.6008982233981","DRAGO, LUIS MARIA",366,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414AIH","campanas_verdes"
"-58.4544325966333","-34.5935652333999","DUMONT, SANTOS",4526,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427EIX","campanas_verdes"
"-58.4577839675362","-34.6424181877952","ECHEANDIA",2730,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HRD","campanas_verdes"
"-58.4694315579352","-34.652147110595","ECHEANDIA",3818,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HVL","campanas_verdes"
"-58.4730791205349","-34.6555871488948","ECHEANDIA",4218,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HVT","campanas_verdes"
"-58.4959778780332","-34.6762978822942","ECHEANDIA",6835,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439BLG","campanas_verdes"
"-58.4969914966331","-34.6773192164942","ECHEANDIA",6990,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439BLJ","campanas_verdes"
"-58.5277664470244","-34.6132888021027","ECHEVARRIA, VICENTE A. DE",5387,"MECÁNICA","Villa Real","Comuna 10","1419.0","C1419HNA","campanas_verdes"
"-58.4108269977436","-34.6551032212909","EINSTEIN, ALBERTO",865,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437DXK","campanas_verdes"
"-58.4095626974439","-34.6573509807906","EINSTEIN, ALBERTO",1072,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437DXP","campanas_verdes"
"-58.523825880027","-34.6435053103993","EL RASTREADOR",396,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408GGB","campanas_verdes"
"-58.4165413099385","-34.5927005234976","EL SALVADOR",3819,"MECÁNICA","Palermo","Comuna 14","1175.0","C1175ACA","campanas_verdes"
"-58.4215925196378","-34.5927336510979","EL SALVADOR",4147,"MECÁNICA","Palermo","Comuna 14","1175.0","C1175ACG","campanas_verdes"
"-58.4348648382353","-34.5837459597997","EL SALVADOR",5543,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414BQC","campanas_verdes"
"-58.436796380235","-34.5821383476","EL SALVADOR",5737,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414BQG","campanas_verdes"
"-58.4402297865343","-34.5792859302005","EL SALVADOR",6083,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414BQM","campanas_verdes"
"-58.4666089906314","-34.5915099597009","ELCANO",4760,"MECÁNICA","Paternal","Comuna 15","1427.0","C1427CIS","campanas_verdes"
"-58.4697902557311","-34.5936028345009","ELCANO",5076,"MECÁNICA","Paternal","Comuna 15","1427.0","C1427CIV","campanas_verdes"
"-58.4600579708314","-34.577488451602","ELCANO AV.",3545,"MECÁNICA","Colegiales","Comuna 13","1426.0","C1426EJG","campanas_verdes"
"-58.4604522807314","-34.5789147061018","ELCANO AV.",3640,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427CHN","campanas_verdes"
"-58.4084000239432","-34.6444873056918","ELIA",568,"MECÁNICA","Parque Patricios","Comuna 4","1437.0","C1437ELD","campanas_verdes"
"-58.4080776524433","-34.6462858088916","ELIA",723,"MECÁNICA","Parque Patricios","Comuna 4","1437.0","C1437ELG","campanas_verdes"
"-58.5083681736293","-34.6457052315981","ERCILLA",5960,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408IPR","campanas_verdes"
"-58.5104070797291","-34.647539624698","ERCILLA",6190,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408IPV","campanas_verdes"
"-58.5131631321289","-34.649992693998","ERCILLA",6490,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408IQB","campanas_verdes"
"-58.4282135162411","-34.6541495620921","EREZCANO",3042,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AVO","campanas_verdes"
"-58.4262553935415","-34.6555442824918","EREZCANO",3246,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AVQ","campanas_verdes"
"-58.4246438828418","-34.6566878894916","EREZCANO",3450,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AVS","campanas_verdes"
"-58.5021363902298","-34.6394464609983","ESCALADA AV.",126,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407LDD","campanas_verdes"
"-58.4942743174313","-34.6456140053972","ESCALADA AV.",858,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407LDR","campanas_verdes"
"-58.4917523710318","-34.6475964443968","ESCALADA AV.",1070,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407LDV","campanas_verdes"
"-58.4887359576324","-34.6499595028964","ESCALADA AV.",1368,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407LEB","campanas_verdes"
"-58.4875258738326","-34.6509257506962","ESCALADA AV.",1496,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407LED","campanas_verdes"
"-58.4857368036329","-34.652348413196","ESCALADA AV.",1650,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407LEH","campanas_verdes"
"-58.4822271193336","-34.6552016913954","ESCALADA AV.",1949,"MECÁNICA","Mataderos","Comuna 9","1407.0","C1407LEM","campanas_verdes"
"-58.4702480848323","-34.6111669461992","ESCALADA DE SAN MARTIN, R.",2239,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416CWE","campanas_verdes"
"-58.472553182832","-34.6123873839992","ESCALADA DE SAN MARTIN, R.",2445,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416CWI","campanas_verdes"
"-58.4749734559318","-34.6137587007992","ESCALADA DE SAN MARTIN, R.",2650,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416CWN","campanas_verdes"
"-58.4777997403315","-34.6151538802992","ESCALADA DE SAN MARTIN, R.",2877,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416CWQ","campanas_verdes"
"-58.4791502778314","-34.6158676747993","ESCALADA DE SAN MARTIN, R.",2975,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416CWS","campanas_verdes"
"-58.482789980731","-34.6177745725993","ESCALADA DE SAN MARTIN, R.",3251,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416CWY","campanas_verdes"
"-58.4854218677307","-34.6193691497993","ESCALADA DE SAN MARTIN, R.",3463,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407EVC","campanas_verdes"
"-58.4870424920306","-34.6207589776993","ESCALADA DE SAN MARTIN, R.",3677,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407EVG","campanas_verdes"
"-58.4896158687304","-34.6229257501992","ESCALADA DE SAN MARTIN, R.",3949,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407HJM","campanas_verdes"
"-58.4915334044302","-34.6245112431992","ESCALADA DE SAN MARTIN, R.",4167,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407HJQ","campanas_verdes"
"-58.49422452303","-34.6267576515991","ESCALADA DE SAN MARTIN, R.",4424,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407EVX","campanas_verdes"
"-58.5025285105252","-34.574261154405","ESCOBAR",2320,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FRB","campanas_verdes"
"-58.5073152076248","-34.577220966305","ESCOBAR",2724,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FRJ","campanas_verdes"
"-58.5100124399245","-34.578885649305","ESCOBAR",2960,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FRN","campanas_verdes"
"-58.4691441243317","-34.6005996200002","ESPINOSA",2649,"MECÁNICA","Paternal","Comuna 15","1416.0","C1416CFE","campanas_verdes"
"-58.4912556222281","-34.5924494740024","ESTADO PLURINACIONAL DE BOLIVIA",3561,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419DTA","campanas_verdes"
"-58.4927829952277","-34.5907571290027","ESTADO PLURINACIONAL DE BOLIVIA",3795,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419DTE","campanas_verdes"
"-58.4957314712271","-34.5874965381032","ESTADO PLURINACIONAL DE BOLIVIA",4257,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DTO","campanas_verdes"
"-58.4977968743266","-34.5852105041036","ESTADO PLURINACIONAL DE BOLIVIA",4575,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DTU","campanas_verdes"
"-58.4991045000264","-34.5837665421038","ESTADO PLURINACIONAL DE BOLIVIA",4745,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DTY","campanas_verdes"
"-58.500700385826","-34.5820117651041","ESTADO PLURINACIONAL DE BOLIVIA",4957,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DUC","campanas_verdes"
"-58.505388943025","-34.5768376123049","ESTADO PLURINACIONAL DE BOLIVIA",5617,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DVI","campanas_verdes"
"-58.3929440516436","-34.6192496035934","ESTADOS UNIDOS",1888,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABB","campanas_verdes"
"-58.3957669460432","-34.6196013530935","ESTADOS UNIDOS",2096,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABF","campanas_verdes"
"-58.3980348112429","-34.6196597931937","ESTADOS UNIDOS",2250,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABJ","campanas_verdes"
"-58.4003563507426","-34.6197514224938","ESTADOS UNIDOS",2436,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABN","campanas_verdes"
"-58.4023131772423","-34.6198289668939","ESTADOS UNIDOS",2608,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABR","campanas_verdes"
"-58.405236840942","-34.620357882894","ESTADOS UNIDOS",2820,"MECÁNICA","San Cristobal","Comuna 3","1227.0","C1227ABV","campanas_verdes"
"-58.4088543152415","-34.6211841011942","ESTADOS UNIDOS",3080,"MECÁNICA","San Cristobal","Comuna 3","1228.0","C1228ABB","campanas_verdes"
"-58.5165770816277","-34.6387326257993","ESTEVES SAGUI",70,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408HGB","campanas_verdes"
"-58.4661678813311","-34.5858481822015","ESTOMBA",522,"MECÁNICA","Villa Ortuzar","Comuna 15","1427.0","C1427CON","campanas_verdes"
"-58.4653306771307","-34.5775122827023","ESTOMBA",1410,"MECÁNICA","Villa Ortuzar","Comuna 15","1427.0","C1427CPH","campanas_verdes"
"-58.4674495461302","-34.5750882223027","ESTOMBA",1650,"MECÁNICA","Villa Ortuzar","Comuna 15","1430.0","C1430EGD","campanas_verdes"
"-58.4690321994299","-34.5736774955029","ESTOMBA",1790,"MECÁNICA","Villa Ortuzar","Comuna 15","1430.0","C1430EGF","campanas_verdes"
"-58.4842312380264","-34.5543870284059","ESTOMBA",3861,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430EIU","campanas_verdes"
"-58.4857866832261","-34.5523502875062","ESTOMBA",4125,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430EJA","campanas_verdes"
"-58.4263227941397","-34.6305360388943","ESTRADA",16,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CMB","campanas_verdes"
"-58.4299103727393","-34.6310455336945","ESTRADA",292,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CMF","campanas_verdes"
"-58.432113803939","-34.6313733500947","ESTRADA",450,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CMJ","campanas_verdes"
"-58.4359720881385","-34.6319479920949","ESTRADA",774,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CMP","campanas_verdes"
"-58.5079657239245","-34.5750382907053","EZEIZA",2653,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FTG","campanas_verdes"
"-58.5099238221243","-34.5761934840053","EZEIZA",2827,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FTK","campanas_verdes"
"-58.5114255567242","-34.5770893131053","EZEIZA",2947,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419FTM","campanas_verdes"
"-58.4553092952355","-34.6279389474965","FALCON, RAMON L.,CNEL.",1856,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GNL","campanas_verdes"
"-58.4572501752353","-34.6285687219966","FALCON, RAMON L.,CNEL.",2008,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GNP","campanas_verdes"
"-58.4604454023349","-34.6295976659967","FALCON, RAMON L.,CNEL.",2284,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GNT","campanas_verdes"
"-58.4632957454346","-34.6304582763968","FALCON, RAMON L.,CNEL.",2480,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GNX","campanas_verdes"
"-58.4654033551343","-34.6310942086968","FALCON, RAMON L.,CNEL.",2626,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GOB","campanas_verdes"
"-58.467987200634","-34.6318914037969","FALCON, RAMON L.,CNEL.",2834,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GOF","campanas_verdes"
"-58.4711651080336","-34.632788224997","FALCON, RAMON L.,CNEL.",3056,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GOJ","campanas_verdes"
"-58.475979546233","-34.6339276280972","FALCON, RAMON L.,CNEL.",3496,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407GSD","campanas_verdes"
"-58.4792503724326","-34.6346900659973","FALCON, RAMON L.,CNEL.",3766,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407GSJ","campanas_verdes"
"-58.4856361464319","-34.6361679361976","FALCON, RAMON L.,CNEL.",4172,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407GSR","campanas_verdes"
"-58.4895216034314","-34.6371241646978","FALCON, RAMON L.,CNEL.",4420,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407GSX","campanas_verdes"
"-58.492770827131","-34.6378850408979","FALCON, RAMON L.,CNEL.",4644,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407GTB","campanas_verdes"
"-58.4970306854304","-34.6384439761981","FALCON, RAMON L.,CNEL.",4950,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407GTH","campanas_verdes"
"-58.49990084223","-34.6388233750983","FALCON, RAMON L.,CNEL.",5154,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407GTL","campanas_verdes"
"-58.5132519482283","-34.640501100099","FALCON, RAMON L.,CNEL.",6186,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408DRP","campanas_verdes"
"-58.5129371746258","-34.6035517805027","FERNANDEZ DE ENCISO",3775,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419GCC","campanas_verdes"
"-58.4268825026407","-34.6466654245928","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",1312,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437GYS","campanas_verdes"
"-58.4405089831396","-34.6574348046926","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",2781,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437GZG","campanas_verdes"
"-58.4546851575384","-34.6692937357922","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,"MECÁNICA","Villa Soldati","Comuna 8","1439.0","C1439CNQ","campanas_verdes"
"-58.4546851575384","-34.6692937357922","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,"MECÁNICA","Villa Soldati","Comuna 8","1439.0","C1439CNQ","campanas_verdes"
"-58.4546851575384","-34.6692937357922","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,"MECÁNICA","Villa Soldati","Comuna 8","1439.0","C1439CNQ","campanas_verdes"
"-58.4546851575384","-34.6692937357922","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4050,"MECÁNICA","Villa Soldati","Comuna 8","1439.0","C1439CNQ","campanas_verdes"
"-58.4709541726371","-34.6834259114919","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",5921,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439COK","campanas_verdes"
"-58.4458054835371","-34.6321992066955","FERNANDEZ MORENO, BALDOMERO",1391,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HHE","campanas_verdes"
"-58.4476805615369","-34.6328005623955","FERNANDEZ MORENO, BALDOMERO",1559,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HHI","campanas_verdes"
"-58.4505041418366","-34.6337074076956","FERNANDEZ MORENO, BALDOMERO",1777,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HHM","campanas_verdes"
"-58.4522017415364","-34.6342440066956","FERNANDEZ MORENO, BALDOMERO",1927,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HHQ","campanas_verdes"
"-58.4542669118362","-34.6348969170957","FERNANDEZ MORENO, BALDOMERO",2107,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HHU","campanas_verdes"
"-58.4590998177357","-34.6381572448957","FERNANDEZ MORENO, BALDOMERO",2525,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HIC","campanas_verdes"
"-58.4604106202356","-34.6391852273957","FERNANDEZ MORENO, BALDOMERO",2705,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HIG","campanas_verdes"
"-58.4630369640353","-34.6410340600956","FERNANDEZ MORENO, BALDOMERO",3095,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HIM","campanas_verdes"
"-58.4652262551351","-34.6424433152957","FERNANDEZ MORENO, BALDOMERO",3249,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HIQ","campanas_verdes"
"-58.4721059204345","-34.6470289248956","FERNANDEZ MORENO, BALDOMERO",3877,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HSG","campanas_verdes"
"-58.4294953602415","-34.6633210294913","FERRE",2505,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437FUW","campanas_verdes"
"-58.4304885596414","-34.6638700393912","FERRE",2605,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437FUY","campanas_verdes"
"-58.4322553800413","-34.6648372947913","FERRE",2749,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437FVA","campanas_verdes"
"-58.4503520002306","-34.5465521547045","FIGUEROA ALCORTA, PRES. AV.",7651,"MECÁNICA","Belgrano","Comuna 13","1428.0","C1428BCM","campanas_verdes"
"-58.4478497945351","-34.6059316102983","FIGUEROA, D. APOLINARIO, CORONEL",560,"MECÁNICA","Villa Crespo","Comuna 15","1416.0","C1416DPB","campanas_verdes"
"-58.372540489147","-34.6279089041912","FINOCHIETTO ENRIQUE DR.",510,"MECÁNICA","Barracas","Comuna 4","1143.0","C1143ABD","campanas_verdes"
"-58.3747178465468","-34.6287055070913","FINOCHIETTO ENRIQUE DR.",706,"MECÁNICA","Barracas","Comuna 4","1143.0","C1143ABH","campanas_verdes"
"-58.3755798277468","-34.6302462730911","FINOCHIETTO ENRIQUE DR.",847,"MECÁNICA","Barracas","Comuna 4","1272.0","C1272AAA","campanas_verdes"
"-58.3890698559452","-34.6353831613915","FINOCHIETTO ENRIQUE DR.",1814,"MECÁNICA","Barracas","Comuna 4","1275.0","C1275AAN","campanas_verdes"
"-58.390652839645","-34.6355376982916","FINOCHIETTO ENRIQUE DR.",2028,"MECÁNICA","Parque Patricios","Comuna 4","1275.0","C1275AAR","campanas_verdes"
"-58.4447280856345","-34.5908231507996","FITZ ROY",848,"MECÁNICA","Chacarita","Comuna 15","1414.0","C1414CHH","campanas_verdes"
"-58.4397477584349","-34.5871363323997","FITZ ROY",1340,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CHR","campanas_verdes"
"-58.4375969036351","-34.5852080791997","FITZ ROY",1560,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CHV","campanas_verdes"
"-58.4368253360351","-34.5845343616997","FITZ ROY",1640,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CHX","campanas_verdes"
"-58.4358545207352","-34.5836849762998","FITZ ROY",1750,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CHZ","campanas_verdes"
"-58.4344940753353","-34.5824947528998","FITZ ROY",1912,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CID","campanas_verdes"
"-58.4312258638356","-34.5796344728999","FITZ ROY",2278,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425FVD","campanas_verdes"
"-58.4302953835356","-34.5788175978999","FITZ ROY",2368,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425FVF","campanas_verdes"
"-58.4295563876357","-34.5781704690999","FITZ ROY",2442,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425FVH","campanas_verdes"
"-58.4327118044377","-34.6144255031964","FLORES, VENANCIO, GRAL.",126,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CGD","campanas_verdes"
"-58.5155441451279","-34.6397141124992","FONROUGE",36,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408HFB","campanas_verdes"
"-58.5123010789285","-34.6422941042987","FONROUGE",350,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408HFH","campanas_verdes"
"-58.5064891913296","-34.6463529611979","FONROUGE",828,"MECÁNICA","Liniers","Comuna 9","1440.0","C1440CYB","campanas_verdes"
"-58.4982104802312","-34.6528131412967","FONROUGE",1560,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CYP","campanas_verdes"
"-58.4918206125325","-34.6578161942958","FONROUGE",2148,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CZB","campanas_verdes"
"-58.4883890639331","-34.6605386954953","FONROUGE",2450,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CZH","campanas_verdes"
"-58.4863636428335","-34.662068874195","FONROUGE",2610,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440CZL","campanas_verdes"
"-58.4857282904336","-34.6625652796949","FONROUGE",2706,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ELB","campanas_verdes"
"-58.4822528622343","-34.6652734733944","FONROUGE",2990,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ELF","campanas_verdes"
"-58.4797002786348","-34.6672515668941","FONROUGE",3180,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ELJ","campanas_verdes"
"-58.4751758022357","-34.6707884161934","FONROUGE",3594,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ELR","campanas_verdes"
"-58.473470569736","-34.6722200336932","FONROUGE",3735,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ELU","campanas_verdes"
"-58.4587222225318","-34.5800664778016","FOREST AV.",1094,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427CEU","campanas_verdes"
"-58.4612699227312","-34.577314679002","FOREST AV.",1274,"MECÁNICA","Villa Ortuzar","Comuna 15","1427.0","C1427CEW","campanas_verdes"
"-58.4651918081304","-34.5739385748026","FOREST AV.",1610,"MECÁNICA","Villa Ortuzar","Comuna 15","1430.0","C1430EOO","campanas_verdes"
"-58.4317473965383","-34.6210347116957","FORMOSA",238,"MECÁNICA","Caballito","Comuna 6","1424.0","C1424BZF","campanas_verdes"
